"id","microred_id/id","institucion","codigo_eess","name","ubigeo","categoria","estado","condicion","telefono","responsable","inicio_actividad","direccion","ruc","tipo","coor_norte","coor_este"
"renipress.eess_00009612","renipress.microred_35_00_00","8","00009612","SISTEMA METROPOLITANO DE LA SOLIDARIDAD / SOLIDARIDAD SALUD LA ENSENADA","150125","3","1","3","2642222","JUAN LIBERIO ACEVEDO ALEGRE ","02/01/1999","OTROS AA.HH.VALLE CHILLON S/N NÚMERO S/N DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA","20509510149","2","",""
"renipress.eess_00009654","renipress.microred_35_00_00","8","00009654","SISTEMA METROPOLITANO DE LA SOLIDARIDAD / SINCHI ROCA","150110","3","1","3","5365999","JOSE MIGUEL HEREDIA TANTAJULCA ","01/12/1992","JIRÓN JR WIRACOCHA CDRA. 2 S/N URB. SAN AGUSTIN 2DA ETAPA. NÚMERO S/N DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA","20509510149","2","-77.0485308","-11.9304536"
"renipress.eess_00009655","renipress.microred_35_00_00","8","00009655","SISTEMA METROPOLITANO DE LA SOLIDARIDAD / SOLIDARIDAD SALUD ""LAS VIOLETAS""","150112","3","1","3","01-54345510","JAMES NATANAEL GARCIA VILLANUEVA ","01/01/1993","AVENIDA AV. LOS FICUS CUADRA 3 S/N URB. LAS VIOLETAS NÚMERO S/N DISTRITO INDEPENDENCIA PROVINCIA LIMA DEPARTAMENTO LIMA","20509510149","2","-77.04275048","-12.04255468"
"renipress.eess_00009918","renipress.microred_8_00_00","9","00009918","FUERSALUD SUR","070106","2","1","3","6311454","GREGORIO EDMUNDO HERRERA PONCE ","24/07/2007","AVENIDA AV. NESTOR GAMBETTA KM. 11.50 URB. A.M.CACERES) DISTRITO VENTANILLA PROVINCIA CALLAO DEPARTAMENTO CALLAO","20131369809","2","-77.12578095","-11.88559031"
"renipress.eess_00009919","renipress.microred_8_00_00","8","00009919","HOSPITAL CHALACO I","070101","3","0","1","01-6602032","ENRIQUE JAVIER SABERBEIN LEON ","09/08/2007","AV. TOMAS VALLE (FRENTE A LA URB. SANTA ROSA)","20524246822","2","",""
"renipress.eess_00009935","renipress.microred_29_00_00","9","00009935","POLICLINICO MUNICIPAL HUANCANE","210601","99","1","3","051-950986798","AQUILES QUISPE COACALLA ","18/02/2009","AVENIDA EJERCITO S/N HUANCANE","20185896723","2","",""
"renipress.eess_00010187","renipress.microred_8_00_00","9","00010187","FUERSALUD NORTE","070106","2","1","3","6311400","TOMAS MIGUEL PERALES CISNEROS ","18/05/2010","OTROS PANAMERICA NORTE  KM. 36.50 DISTRITO VENTANILLA PROVINCIA CALLAO DEPARTAMENTO CALLAO","20131369809","2","-77.11974866","-11.82884879"
"renipress.eess_00010218","renipress.microred_35_00_00","8","00010218","SISTEMA METROPOLITANO DE LA SOLIDARIDAD","150135","3","0","1","01-5721123","WENDY PAMELA RAMIREZ ASPAJO ","19/04/2010","AVENIDA AV PERU  N° 3809-3811 AV PERU  N° 3809-3811 SAN MARTIN DE PORRES LIMA LIMA","20509510149","2","",""
"renipress.eess_00010328","renipress.microred_36_00_00","8","00010328","SISOL SEÑOR DE LOS MILAGROS","150132","3","1","3","3884478","LISSETH ALICIA SALAS OSEDA ","15/08/2006","CALLE CALLE LAS MARGARITAS S/N. AAHH SEÑOR DE LOS MILAGROS NÚMERO S/N DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA","20509510149","2","",""
"renipress.eess_00010844","renipress.microred_36_00_00","9","00010844","POLICLINICO MUNICIPAL DE SAN ISIDRO","150131","3","1","3","(51)1-5139000 (4002)","CARLOS MIGUEL RABANAL ROJO ","05/11/2010","CALLE CALLE PAUL HARRIS 205 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA","20130534211","2","-77.05116189","-12.1074758"
"renipress.eess_00010983","renipress.microred_36_00_00","8","00010983","SISTEMA METROPOLITANO DE LA SOLIDARIDAD / SISOL  MAGDALENA","150120","3","1","3","(51) 1-2636103","MIRIAM MILAGROS VALDEZ RAMOS ","19/07/2010","JIRÓN JR. BOLOGNESI 260 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA","20509510149","2","-77.0700289","-12.0925599"
"renipress.eess_00010984","renipress.microred_19_00_00","9","00010984","CENTRO ASISTENCIAL DE FERREÑAFE","140201","99","0","1","288190","CARLOS ERNESTO DIAZ PAREDES ","08/06/2009","CALLE NICANOR CARMONA 891 Y AV. TAKAHASHI NUÑEZ","20509510149","2","",""
"renipress.eess_00011016","renipress.microred_19_00_00","9","00011016","CLUB DEL HIPERTENSO Y DIABETICO","140101","99","0","1","793666","BRENDA JACKELINE CORNELIO NUÑEZ ","01/04/2010","ELIAS AGUIRRE 762 SEGUNDO PISO","20509510149","2","",""
"renipress.eess_00011340","renipress.microred_21_00_00","8","00011340","SISOL ATE","150103","3","1","3","3520798","JOSUE ALFREDO ABREGU ANAMPA ","20/01/2011","AVENIDA BERNARDINO RIVADAVIA N?ERO S/N DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA","20509510149","2","-76.9264469","-12.0290708"
"renipress.eess_00011603","renipress.microred_15_00_00","8","00011603","SISOL","110101","3","1","3","056-221600","ANA CAROLINA PARDO ALEJO ","19/07/2010","AV. PROLONGACION AYABACA S/N ALTURA OVALO DE LOS MAESTROS","20509510149","2","",""
"renipress.eess_00011881","renipress.microred_8_00_00","9","00011881","MUNICIPALIDAD DE LA PERLA","070104","99","1","3","01-996727876","ROSA JOSEFINA SALAZAR CUETO ","02/05/2004","JR. CAHUIDE CDRA. 9","20131369710","2","",""
"renipress.eess_00011882","renipress.microred_8_00_00","9","00011882","MUNICIPALIDAD DE LA PERLA","070104","99","1","3","996727876","ZULEMA CONSUELO GAMBIRAZIO SILVA ","02/11/2006","AV PACIFICO CON JR JUNIN S/N  URB. TROPICAL","20131369710","2","",""
"renipress.eess_00011883","renipress.microred_8_00_00","9","00011883","MUNICIPALIDAD DE LA PERLA","070104","99","1","3","996727876","MIREYA LAURA ASTETE ","01/02/2010","JR JUAN JOSE PARDO 598 URB BENJAMIN DOIG","20131369710","2","",""
"renipress.eess_00012021","renipress.microred_32_00_00","8","00012021","SISOL TACNA","230101","4","1","3","052-314955","ABNER ARSENIO SARMIENTO SANTOS ","05/01/2009","AVENIDA AVENIDA MANUEL A. ODRÍA S/N S/N AVENIDA MANUEL A. ODRÍA S/N TACNA TACNA TACNA","20509510149","2","",""
"renipress.eess_00012340","renipress.microred_36_00_00","8","00012340","SISOL SAN JUAN DE LURIGANCHO","150132","3","1","3","2642222","BETSABE JULIA TRUJILLO GARAY ","21/07/2011","AVENIDA AV. PROCERES DE LA INDEPENDENCIA S/N (DENTRO DEL PARQUE ZONAL HUIRACOCHA) NÚMERO S/N DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA","20509510149","2","",""
"renipress.eess_00012533","renipress.microred_15_00_00","9","00012533","PREVENTORIO ONCOLOGICO DE VISTA ALEGRE","110305","2","1","3","056-522610","WENNER BONIFAS PAREDES HUAMANI ","14/08/2010","AV.CENTENARIO S/N","20147706155","2","",""
"renipress.eess_00012665","renipress.microred_28_00_00","8","00012665","SISTEMA METROPOLITANO DE LA SOLIDARIDAD / SISOL - SULLANA","200601","3","1","3","(073) 506354","MIGUEL ANGEL ARAMBULO ROJAS ","30/03/2006","CALLE CALLE DOS N° 800 - BARRIO BUENOS AIRES - SULLANA DISTRITO SULLANA PROVINCIA SULLANA DEPARTAMENTO PIURA","20509510149","2","-80.6871005","-4.89842399"
"renipress.eess_00012890","renipress.microred_36_00_00","9","00012890","MUNICIPALIDAD DE SAN BORJA","150130","2","1","3","4033476","BRUNO FERNANDO CHRISTIAN CIRIANI ANCHORENA ","01/08/2006","AV. SAN BORJA NORTE ESQUINA CON AV BOULEVARD","20131373741","2","",""
"renipress.eess_00012891","renipress.microred_36_00_00","9","00012891","MUNICIPALIDAD DE SAN BORJA","150130","2","1","3","6125555","BRUNO FERNANDO CHRISTIAN CIRIANI ANCHORENA ","05/01/2004","AV JOAQUIN MADRID 200 URB PAPA JUAN XXIII","20131373741","2","",""
"renipress.eess_00012929","renipress.microred_13_00_00","8","00012929","CENTRO MEDICO MUNICIPAL","090101","99","0","1","067-451531","CARLOS DONAIRES HUAMAN ","07/04/2011","JR. MANCO CAPAC S/N","20171725144","2","",""
"renipress.eess_00012930","renipress.microred_13_00_00","8","00012930","CENTRO MEDICO MUNICIPAL","090101","99","0","1","067-451531","CARLOS DONAIRES HUAMAN ","07/04/2011","JR. MANCO CAPAC S/N","20171725144","2","",""
"renipress.eess_00012982","renipress.microred_21_00_00","9","00012982","CLINICA MUNICIPAL SANTA ANITA","150137","3","1","3","6371438","LUIS BENJAMIN PEREZ INCA ","12/12/2011","JIRÓN JR. SAN PABLO, CALLE 8, S/N - URB. LOS PRODUCTORES NÚMERO S/N DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA","20131369043","2","-76.95175923","-12.0356084"
"renipress.eess_00013026","renipress.microred_15_00_00","9","00013026","MUNICIPALIDAD DISTRITAL DE SUNAMPE","110210","3","1","3","056-260872","DENNIS WLADIMIR QUIJANO SAENZ ","02/01/2011","OTROS CENTRO POBLADO SAN MARTIN S/N NÚMERO S/N DISTRITO SUNAMPE PROVINCIA CHINCHA DEPARTAMENTO ICA","20147673478","2","-76.1642459","-13.4272965"
"renipress.eess_00013249","renipress.microred_23_00_00","9","00013249","DAFI SALUD SURCO SEDE VILLA ALEGRE","150140","3","0","1","916161704","FRANK RODRIGUEZ RAMIREZ ","07/12/2011","JIRÓN JR. GUARDIA CIVIL SUR 406 URB. VILLA ALEGRE DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA","20502733851","2","",""
"renipress.eess_00013341","renipress.microred_23_00_00","9","00013341","DAFI SALUD SURCO PUEBLO","150140","3","1","3","017152046","JOHN JULIO MEZA ZELA ","01/06/2011","JIRÓN JR. GRAU 309 DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA","20502733851","2","",""
"renipress.eess_00013578","renipress.microred_7_00_00","8","00013578","MUNICIPALIDAD PROVINCIAL DE CAJAMARCA","060101","3","1","3","368330","YENNY ORIELE URIBE URIBE DE BARRENECHEA ","11/02/1988","JR. ELMER FAUCET N° 339-343","20143623042","2","",""
"renipress.eess_00013817","renipress.microred_17_00_00","9","00013817","CENTRO MEDICO MAVENI","120604","3","1","3","64813712","ALEX LUCIO MUCHA PAUCAR ","01/07/2011","OTROS CENTRO POBLADO MAVENI CENTRO POBLADO MAVENI MAZAMARI SATIPO JUNIN","20190003541","2","",""
"renipress.eess_00013818","renipress.microred_17_00_00","9","00013818","PUESTO DE SALUD BOCA SANIBENI","120604","1","1","3","64813894","FREDY LEONARDO APOLINARIO VASQUEZ ","01/02/2012","CALLE CALLE Nª 5 LOTE 1 - COMUNIDAD NATIVA DE SANIBENI CALLE Nª 5 LOTE 1 - COMUNIDAD NATIVA DE SANIBENI MAZAMARI SATIPO JUNIN","20190003541","2","",""
"renipress.eess_00013819","renipress.microred_17_00_00","9","00013819","PUESTO DE SALUD CENTRO SAURENI","120604","2","1","3","64813887","MARLY KARINA PEÑA PEREZ ","01/02/2012","OTROS CENTRO POBLADO CENTRO SAURENI CENTRO POBLADO CENTRO SAURENI MAZAMARI SATIPO JUNIN","20190003541","2","-74.34456389","-11.29148467"
"renipress.eess_00013823","renipress.microred_17_00_00","9","00013823","PUESTO DE SALUD PUERTO ANAPATI","120604","1","1","3","64811126","MERCEDES JOVIT INFANTES TORRES ","01/06/2011","OTROS CENTRO POBLADO DE PUERTO ANAPATI - RIO ENE CENTRO POBLADO DE PUERTO ANAPATI - RIO ENE MAZAMARI SATIPO JUNIN","20190003541","2","",""
"renipress.eess_00014057","renipress.microred_22_00_00","9","00014057","MUNICIPAL DE MALA","150509","99","1","3","5309405 / 999625378 / RPC 993549833 / # 638194","MYRNA MARIELLA RUIZ BRAVO ","12/02/2011","JR. REAL NRO. 527","20158939666","2","",""
"renipress.eess_00014387","renipress.microred_23_00_00","8","00014387","SISTEMA METROPOLITANO DE LA SOLIDARIDAD","150126","3","1","3","01-7260130","SUSANA EMILIA CASTILLO CALIXTRO ","20/12/2010","ANTIGUA PANAMERICANA SUR KM 43","20509510149","2","",""
"renipress.eess_00014546","renipress.microred_36_00_00","9","00014546","SISTEMA METROPOLITANO DE LA SOLIDARIDAD - SISOL","150101","99","0","1","3368228","JORGE JAVIER FLORES SANCHEZ ","11/10/2011","AV. COLONIAL S/N ALTURA CUADRA 19-20 URBANIZACION MIRONES","20509510149","2","",""
"renipress.eess_00014548","renipress.microred_35_00_00","8","00014548","SISOL METRO UNI","150128","99","1","3","(51) 1-5348556","OLGER MICHEL ORTEGA BANCES ","28/10/2004","AVENIDA AV GERARDO UNGER CUADRA 16 S/N NÚMERO S/N DISTRITO RIMAC PROVINCIA LIMA DEPARTAMENTO LIMA","20509510149","2","-77.05216177","-12.01288243"
"renipress.eess_00014575","renipress.microred_23_00_00","8","00014575","SISTEMA METROPOLITANO DE LA SOLIDARIDAD  SISOL VILLA EL SALVADOR","150142","3","1","3","(51) 1-2642222","CESAR FERNANDO FUSTAMANTE NUÑEZ ","12/05/2005","AVENIDA AV. PASTOR SEVILLA S/N OVALO COCHARCAS NÚMERO S/N DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA","20509510149","2","-77.02039159","-12.06819767"
"renipress.eess_00014615","renipress.microred_23_00_00","8","00014615","SISTEMA METROPOLITANO DE LA SOLIDARIDAD","150108","99","1","3","01 - 4671684","RENATO ANTONIO SANCHEZ SALAZAR ","03/09/2004","AVENIDA FERNANDO TERÁN 990","20509510149","2","",""
"renipress.eess_00014670","renipress.microred_23_00_00","8","00014670","SISTEMA METROPOLITANO DE LA SOLIDARIDAD","150143","3","1","3","2960128","ALEXANDRA SOLARI TABA ","25/06/2012","AV. SALVADOR ALLENDE CUADRA 16 S/N","20509510149","2","",""
"renipress.eess_00014699","renipress.microred_19_00_00","9","00014699","SISOL CHICLAYO","140101","3","0","2","223176","JULIO ROLANDY SOLANO QUINTANA ","28/01/2008","AV. SALAVERRY CUADRA 6, 7 Y 8","20509510149","2","",""
"renipress.eess_00015632","renipress.microred_36_00_00","8","00015632","SISTEMA METROPOLITANO DE LA SOLIDARIDAD","150116","3","0","1","01-4411509","ADALIZ LEONOR OJEDA TICONA ","02/01/2013","JIRON JOSE DE LA TORRE UGARTE 294","20509510149","2","",""
"renipress.eess_00015770","renipress.microred_8_00_00","9","00015770","MUNICIPALIDAD DISTRITAL DE CARMEN DE LA LEGUA REYNOSO","070103","2","1","3","6660641","JOHNNY WILFREDO MORALES GONZALES ","15/12/2011","AV. PRIMERO DE MAYO N° 866","20172022279","2","",""
"renipress.eess_00015942","renipress.microred_23_00_00","8","00015942","SISTEMA METROPOLITANO DE LA SOLIDARIDAD / SOLIDARIDAD SALUD - EL NAZARENO","150133","3","1","3","01-2853343","ELISABETH MERCEDES PEREZ LESCANO ","14/09/2003","JIRÓN JR. EMAUS S/N AAHH EL NAZARENO - PAMPLONA ALTA NÚMERO S/N DISTRITO SAN JUAN DE MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA","20509510149","2","",""
"renipress.eess_00016131","renipress.microred_21_00_00","9","00016131","CENTRO DE MEDICINA PREVENTIVA MUNICIPAL LA MOLINA","150114","2","0","1","3134444 ANEXO 302","CARLOS MIGUEL RABANAL ROJO ","02/05/2012","AV. RAÚL FERRERO CDRA 5 S/N","20131365722","2","",""
"renipress.eess_00016491","renipress.microred_8_00_00","9","00016491","CENTRO MEDICO MUNICIPAL","070102","2","1","3","01-7239393","GUSTAVO BORIS ANATOLIO BORJAS ROA ","20/08/2007","AV. 1 FRENTE COMISARIA PNP CIUDAD DEL PESCADOR","20131369639","2","",""
"renipress.eess_00016596","renipress.microred_35_00_00","8","00016596","SISTEMA METROPOLITANO DE LA SOLIDARIDAD / SISOL SALUD SAN RAMON","150110","3","1","3","01542-6404","LUZ NATHALY PALACIOS REYES ","26/09/2011","CALLE AA.HH. INCA HUASI CALLE MICAELA BASTIDAS 193 DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA","20509510149","2","-77.050237","-11.9330819"
"renipress.eess_00016635","renipress.microred_23_00_00","8","00016635","SISTEMA METROPOLITANO DE LA SOLIDARIDAD","150133","3","0","1","01-5931851","SOFIA SORAYA ISHIZAKI GALARRETA ","30/12/2010","AVENIDA SAN JUAN 745 - 747","20509510149","2","",""
"renipress.eess_00016682","renipress.microred_15_00_00","9","00016682","MUNICIPAL PARACAS","110505","99","0","1","995161411","MIGUEL ANGEL CHAMORRO LOPEZ ","06/04/1951","AA.HH. SANTA CRUZ ZONA B MZ. O LOTE 14","20162427301","2","",""
"renipress.eess_00016790","renipress.microred_8_00_00","9","00016790","MUNICIPALIDAD DISTRITAL DE LA PUNTA","070105","2","1","3","4531474","RAY WILLY TICSE AGUIRRE ","06/10/2003","AV. BOLOGNESI N° 617","20131379600","2","",""
"renipress.eess_00016877","renipress.microred_35_00_00","9","00016877","SERVICIO MUNICIPAL DE TERAPIAS Y REHABILITACION DEL CEMADER","150135","99","1","3","2002555","LUIGI OMAR RAMIREZ OYOLA ","01/08/2013","AV. ANGELICA GAMARRA DE LEON VELARDE CDRA 22","20131372427","3","",""
"renipress.eess_00016881","renipress.microred_23_00_00","8","00016881","SISTEMA METROPOLITANO DE LA SOLIDARIDAD /SOLIDARIDAD SALUD VILLALIMATAMBO","150143","3","1","3","01-2834040","RODRIGO JOSE NUÑEZ BRAVO ","14/09/2003","OTROS ENTRE MZ H/I  SAN GABRIEL ALTO DISTRITO VILLA MARIA DEL TRIUNFO PROVINCIA LIMA DEPARTAMENTO LIMA","20509510149","2","",""
"renipress.eess_00017079","renipress.microred_32_00_00","9","00017079","UNIDAD PREVENTIVO PROMOCIONAL DE LA MUNICIPALIDAD PROVINCIAL DE TACNA","230101","3","1","3","000-000000","SHIRLEY YESENIA VALDIVIA HUANACUNE ","10/05/2010","CALLE PATRICIO MELENDEZ S/N 2DO. PISO  MERCADO 2 DE MAYO","20147797100","2","",""
"renipress.eess_00017373","renipress.microred_7_00_00","8","00017373","CLINICA MUNICIPAL SEÑOR DE HUAMANTANGA","060801","99","1","3","076-432079","SIMON CARLOS MENDOZA ","11/06/2013","CALLE MARAÑON N° 320","20201987297","1","",""
"renipress.eess_00017879","renipress.microred_35_00_00","9","00017879","POLICLINICO EL TREBOL-UBAP LOS OLIVOS","150117","3","1","3","01-6138282 (4114)","ERIK ORLANDO CRUZ MAMANI ","19/01/2007","JIRÓN JR. LAS GUAYABAS 2068, MZ. K LT. 15, URB. EL TREBOL III ETAPA DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA","20131368667","2","-77.0725491","-12.0079352"
"renipress.eess_00017880","renipress.microred_35_00_00","9","00017880","POLICLINICO VILLASOL-UBAP LOS OLIVOS","150117","3","1","3","01-6138282","ARNOLD EDILBERTO YATACO GARCIA ","15/09/2008","CALLE CALLE. CIPRIANO RUIZ MZ. C LT. 40, URB. PARQUES DE VILLASOL DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA","20131368667","2","-77.0727503","-11.9665848"
"renipress.eess_00017881","renipress.microred_35_00_00","9","00017881","POLICLINICO PRO - LIMA UBAP LOS OLIVOS","150117","3","1","3","01 - 6138282 (8103)","GIULIANA PAOLA DI LIBERTO MORENO ","23/04/2011","CALLE CALLE 4/ MZ C / LTE 16 / URBANIZACION PRO - LIMA / TERCERA ETAPA DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA","20131368667","2","-77.074471","-11.9271375"
"renipress.eess_00017905","renipress.microred_35_00_00","9","00017905","LABORATORIO CLINICO MUNICIPAL","150125","99","1","3","988469545","JOEL HERMES ROJAS ESQUIVEL ","20/12/2013","CALLE VICTORIA 03 S/N CERCADO PUENTE PIEDRA S/N CALLE VICTORIA 03 S/N CERCADO PUENTE PIEDRA PUENTE PIEDRA LIMA LIMA","20133136670","3","",""
"renipress.eess_00018311","renipress.microred_36_00_00","9","00018311","POLICLINICO MUNICIPAL SAN MIGUEL","150136","3","1","3","5944532","MIGUEL SALOMON PARRA MOSCOSO ","16/04/2014","CALLE CALLE GRAN MARISCAL AGUSTIN GAMARRA 192 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA","20504865089","2","",""
"renipress.eess_00018422","renipress.microred_23_00_00","9","00018422","DAFI SALUD SURCO SEDE CENTRAL","150140","99","1","3","017130301","EDGAR BENITO PACHECO ","03/03/2014","AVENIDA AV. SANTIAGO DE SURCO MZ.D4 LT.UN URB. PROLG. BENAVIDES DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA","20502733851","2","",""
"renipress.eess_00018588","renipress.microred_30_00_00","8","00018588","SISOL TARAPOTO","220901","99","0","1","042-521250","LICETH ANALI ESTRELLA BAZAN ","12/07/2010","JIRÓN ALONSO DE ALVARADO N° 209-217-225","20509510149","2","",""
"renipress.eess_00018884","renipress.microred_30_00_00","8","00018884","CONSULTORIO MEDICO MUNICIPAL PREVENTORIO DR  SEGUNDO RODOLFO PEREZ NIETO","220101","2","1","3","961998176","FREDDY ANDERSON REATEGUI BOCANEGRA ","23/08/2012","JIRÓN JR. LOS CAIMITOS LT1 ASOCIACION DE VIVIENDA ALFONSO UGARTE DISTRITO MOYOBAMBA PROVINCIA MOYOBAMBA DEPARTAMENTO SAN MARTIN","20146806679","2","",""
"renipress.eess_00019787","renipress.microred_35_00_00","9","00019787","HOSPITAL MUNICIPAL LOS OLIVOS","150117","99","1","3","(51) 1-6138282","GIULIANO CONSTANTINO ACOSTA CASSANA ","01/01/2006","AVENIDA AV NARANJAL 318 LOS OLIVOS DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA","20514772194","1","-77.0656159","-11.97723"
