"id","microred_id/id","institucion","codigo_eess","name","ubigeo","categoria","estado","condicion","telefono","responsable","inicio_actividad","direccion","ruc","tipo","coor_norte","coor_este"
"renipress.eess_00008265","renipress.microred_8_00_00","2","00008265","HOSPITAL NACIONAL ALBERTO SABOGAL SOLOGUREN DE LA RED ASISTENCIAL SABOGAL","070102","8","1","3","01-4297744","HUMBERTO DARIO ZANELLI REYES ","12/08/1955","JIRÓN JR. COLINA NRO. 1081 DISTRITO BELLAVISTA PROVINCIA CALLAO DEPARTAMENTO CALLAO","20131257750","1","-77.1214128","-12.0639353"
"renipress.eess_00008282","renipress.microred_21_00_00","2","00008282","CAP III EL AGUSTINO-RAA-ESSALUD","150111","3","1","3","(51) 1 -3275109","SILVIA ROSA VASQUEZ DEL AGUILA ","01/12/2008","AVENIDA AV. RIVA AGUERO 1638 DISTRITO EL AGUSTINO PROVINCIA LIMA DEPARTAMENTO LIMA","20131257750","2","-76.9981345","-12.0447088"
"renipress.eess_00008289","renipress.microred_36_00_00","2","00008289","ESSALUD","150134","3","1","3","01-3267878","MARICELA VILCA VASQUEZ ","02/10/1995","AVENIDA AVENIDA CIRCUNVALACION N° 2161 SAN LUIS DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA","20131257750","2","-76.9919825","-12.0732277"
"renipress.eess_00008317","renipress.microred_36_00_00","2","00008317","HOSPITAL AURELIO DIAZ UFANO Y PERAL","150132","5","1","3","4594857","GUILLERMO JESUS M BARRIOS FLORES ","15/03/2000","CALLE CALLE MAJES S/N G-11 - URB. LOS PINOS NÚMERO S/N DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA","20131257750","1","-76.9955667","-11.9684779"
"renipress.eess_00008318","renipress.microred_21_00_00","2","00008318","ESSALUD - HOSPITAL I JORGE VOTO BERNALES CORPANCHO","150137","5","1","3","3544747","LUIS GERONIMO ALVARADO POLO ","25/02/2000","CARRETERA CARRETERA CENTRAL KM. 3.5 Nº 1351 DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA","20131257750","1","-76.94735173","-12.04742267"
"renipress.eess_00008349","renipress.microred_19_03_00","2","00008349","POSTA MEDICA DE CHONGOYAPE - ESAALUD","140102","2","1","3","074-433195","RODOLFO GARCIA VALVERDE ","25/02/2009","AVENIDA AV. CHICLAYO N° 2511 DISTRITO CHONGOYAPE PROVINCIA CHICLAYO DEPARTAMENTO LAMBAYEQUE","20131257750","2","-79.3887901","-6.6376499"
"renipress.eess_00008353","renipress.microred_21_00_00","2","00008353","ESSALUD - HOSPITAL II VITARTE","150103","5","1","3","4942983 / 4942959","ZORAIDA JUANA FERREYROS ESTENOS ","19/03/1971","JIRÓN JR. SAN MARTIN DE PORTES 265 Alt. Km 6.5  de la Av. Nicolas Ayllon ex-carretera central ATE LIMA LIMA","20131257750","1","-76.92369527","-12.02704336"
"renipress.eess_00008370","renipress.microred_21_00_00","2","00008370","POLICLINICO CHOSICA - ESSALUD","150118","3","1","3","360 22 08","JORGE LUIS SILVA ROSARIO ","01/09/2009","JIRÓN JR.TRUJILLO SUR 800 DISTRITO LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA","20131257750","2","-76.6995494","-11.9391839"
"renipress.eess_00008378","renipress.microred_23_00_00","2","00008378","POLICLINICO PROCERES","150140","3","1","3","2743391","JUAN PABLO MARTIN LESCANO BAZAN ","09/09/1983","AVENIDA AV. LOS PROCERES  440/ MANUEL PERES TUDELA BLOCK ""D"" ""B"" DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA","20131257750","2","-76.9886831","-12.1507658"
"renipress.eess_00008438","renipress.microred_23_00_00","2","00008438","POLICLINICO JUAN JOSE RODRIGUEZ LAZO","150108","3","1","3","O1-4671453","MARIA VICTORIA MENDOZA GAVILANO ","14/04/2000","AVENIDA AV.GUARDIA PERUANA CUADRA 8 S/N CHORRILLOS NÚMERO S/N DISTRITO CHORRILLOS PROVINCIA LIMA DEPARTAMENTO LIMA","20131257750","2","-77.0046413","-12.1783831"
"renipress.eess_00008487","renipress.microred_25_00_00","2","00008487","HOSPITAL I VICTOR ALFREO LAZO PERALTA","170101","9","0","1","82571074","IVAN RAMOS MENDOZA ","08/05/2000","AV. ANDRES AVELINO CACERES","20131257750","2","",""
"renipress.eess_00008489","renipress.microred_36_00_00","2","00008489","ESSALUD - HOSPITAL III SUÁREZ ANGAMOS","150122","6","1","3","(51) 1-2411950","LUIS MIGUEL LOPEZ LEON ","28/09/1983","AVENIDA AV. ANGAMOS ESTE Nº 261 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA","20131257750","1","-77.02809522","-12.11346867"
"renipress.eess_00008502","renipress.microred_36_00_00","2","00008502","HOSPITAL III EMERGENCIAS GRAU","150101","6","1","3","01-4282327","GERMAN VICTOR ARAGONEZ ALMONACID ","12/08/1961","AVENIDA GRAU N° 351","20131257750","1","-77.0312779","-12.0589571"
"renipress.eess_00008503","renipress.microred_25_00_00","2","00008503","POSTA MEDICA -IBERIA - ESSALUD","170302","1","0","1","082-982798050","JORGE ALBERTO MUÑANTE ARZAPALO ","06/01/1987","AV. MOCOPATA S/N BARRIO EMPLEADO-IBERIA","20131257750","2","",""
"renipress.eess_00008505","renipress.microred_25_00_00","2","00008505","PÒSTA MEDICA MAZUKO- ESSALUD","170203","99","0","1","082-982798053","LOURDES BEATRIZ DIAZ CASSINELLI ","06/01/1987","AV. INAMBARI ESQUINA CON RAMON CASTILLA","20131257750","2","",""
"renipress.eess_00008514","renipress.microred_18_00_00","2","00008514","CENTRO DE SALUD CON INTERNAMIENTO PACASMAYO","130704","4","1","3","044-521777","SANDER IVAN BERNAOLA TRILLO ","10/08/1987","AVENIDA AVENIDA MARISCAL CÁCERES N° 701 AVENIDA MARISCAL CÁCERES N° 701 PACASMAYO PACASMAYO LA LIBERTAD","20131257750","1","-79.5639532","-7.4048452"
"renipress.eess_00008539","renipress.microred_36_00_00","2","00008539","POLICLINICO CHINCHA","150101","3","1","3","4333715","EGO MARCO GARCIA BOYER ","31/10/1983","JIRÓN JR. CHINCHA 226 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA","20131257750","2","-77.03923833","-12.06264167"
"renipress.eess_00008564","renipress.microred_36_00_00","2","00008564","HOSPITAL I OCTAVIO MONGRUT MUÑOZ","150136","5","1","3","3198060","MILKO DANIEL FARFAN OCHOA ","21/07/2000","AVENIDA PARQUE DE LAS LEYENDAS  255 SAN MIGUEL LIMA LIMA","20131257750","1","-77.0945832","-12.0659612"
"renipress.eess_00008577","renipress.microred_19_00_00","2","00008577","HOSPITAL NACIONAL ALMANZOR AGUINAGA ASENJO","140101","8","1","3","074-237776","ERNESTO AURELIO CASTAÑEDA ALARCON ","07/08/1966","PLAZA DE LA SEGURIDAD SOCIAL S/N","20131257750","1","-79.83079167","-6.773685"
"renipress.eess_00008608","renipress.microred_19_00_00","2","00008608","POSTA MEDICA DE TUCUME","140312","2","1","3","074-422107","JEAN PIERRE CARRION ARCELA ","15/04/2009","AVENIDA AV. FEDERICO VILLAREAL 294 DISTRITO TUCUME PROVINCIA LAMBAYEQUE DEPARTAMENTO LAMBAYEQUE","20131257750","2","",""
"renipress.eess_00008652","renipress.microred_17_00_00","2","00008652","HOSPITAL NACIONAL RAMIRO PRIALE PRIALE","120114","8","1","3","064 248322","VILMA EDELMIRA CHAVEZ ALFARO ","10/12/1999","AVENIDA AVENIDA INDEPENDENCIA Nº 296 DISTRITO EL TAMBO PROVINCIA HUANCAYO DEPARTAMENTO JUNIN","20131257750","1","-75.22871667","-12.05244"
"renipress.eess_00008653","renipress.microred_17_00_00","2","00008653","HOSPITAL II ALBERTO HURTADO ABADIA - LA OROYA","120808","5","1","3","942582033","DAVID OSWALDO ORIHUELA MANRIQUE ","07/12/2001","AVENIDA AVENIDA MIGUEL GRAU Nº 1250 DISTRITO SANTA ROSA DE SACCO PROVINCIA YAULI DEPARTAMENTO JUNIN","20131257750","1","-75.92992983","-11.54375214"
"renipress.eess_00008654","renipress.microred_17_00_00","2","00008654","HOSPITAL I TARMA","120701","4","1","3","064-321310","CARLOS ENRIQUE SOVERO CHAVEZ ","03/12/1991","AVENIDA AVENIDA ODRIA S/N CD. 14 NÚMERO S/N DISTRITO TARMA PROVINCIA TARMA DEPARTAMENTO JUNIN","20131257750","1","-75.6874875","-11.39716778"
"renipress.eess_00008656","renipress.microred_17_00_00","2","00008656","HOSPITAL  SELVA CENTRAL Y ENFERMEDADES TROPICALES LA MERCED","120301","5","1","3","064-532075","MARCO ERNESTO LANATTA LANATTA ","22/01/1999","JIRÓN JR. LOS CAUCHOS Nº 223-271 Y JR. LOS ROBLES Nº 527 DISTRITO CHANCHAMAYO PROVINCIA CHANCHAMAYO DEPARTAMENTO JUNIN","20131257750","1","-75.3375","-11.05836667"
"renipress.eess_00008658","renipress.microred_17_06_00","2","00008658","HOSPITAL I RIO NEGRO - SATIPO","120607","4","1","3","064-549027","PAUL SERGIO MIGUEL NUÑEZ ","11/05/2000","JIRÓN JIRON HEROES DEL CENEPA S/N 2DA. CIUADRA - RIO NEGRO NÚMERO S/N DISTRITO RIO NEGRO PROVINCIA SATIPO DEPARTAMENTO JUNIN","20131257750","1","-74.65836055","-11.20756044"
"renipress.eess_00008660","renipress.microred_17_00_00","2","00008660","POLICLINICO METROPOLITANO HUANCAYO","120114","4","1","3","964695642","OSCAR JAVIER PANTOJA RIVERA ","24/04/2009","AVENIDA AVENIDA INDEPENDENCIA Nº 200 DISTRITO EL TAMBO PROVINCIA HUANCAYO DEPARTAMENTO JUNIN","20131257750","2","-75.2208884","-12.0586665"
"renipress.eess_00008667","renipress.microred_17_00_00","2","00008667","POLICLINICO JAUJA","120401","99","1","3","064-362641","FREDI ARNALDO DE LA CRUZ ALVAREZ ","03/12/1991","AVENIDA AVENIDA MARISCAL CASTILLA Nº 225 DISTRITO JAUJA PROVINCIA JAUJA DEPARTAMENTO JUNIN","20131257750","2","-75.49314346","-11.78427797"
"renipress.eess_00008668","renipress.microred_17_00_00","2","00008668","CENTRO  MEDICO CONCEPCIÓN","120201","2","1","3","064-581119","CESAR JESUS MACHA RAMIREZ ","21/12/1988","JIRÓN JIRON JUNÍN Nº 1101 DISTRITO CONCEPCION PROVINCIA CONCEPCION DEPARTAMENTO JUNIN","20131257750","2","-75.31824117","-11.9224992"
"renipress.eess_00008669","renipress.microred_17_00_00","2","00008669","POSTA MEDICA DE ANDAYCHAGUA","120803","2","1","3","964450151","MARIANA DEL PILAR MEZA ALTAMIRANO ","15/04/1996","OTROS CAMPAMENTO MINERO SAN JOSE DE ANDAYCHAGUA DISTRITO HUAY HUAY PROVINCIA YAULI DEPARTAMENTO JUNIN","20131257750","2","-76.04132093","-11.7334306"
"renipress.eess_00008670","renipress.microred_17_00_00","2","00008670","POSTA MEDICA CORPACANCHA","120804","2","1","3","984577740","RONALD ASTUCURI PALACIOS ","15/04/1996","CALLE CALLE S/N UP CORPACANCHA. NÚMERO S/N DISTRITO MARCAPOMACOCHA PROVINCIA YAULI DEPARTAMENTO JUNIN","20131257750","2","-76.2196665","-11.3628436"
"renipress.eess_00008671","renipress.microred_35_00_00","2","00008671","HOSPITAL I MARINO MOLINA SCIPPA","150110","5","1","3","5374552 / 5374316 /5374313","CARLOS RODOLFO CUADROS LLUNCOR ","25/05/2000","AV. GUILLERMO DE LA FUENTE NO 515 URB. SANTA LUZMILA","20131257750","1","-77.058242","-11.9438086"
"renipress.eess_00008672","renipress.microred_17_00_00","2","00008672","POSTA MEDICA JUNÍN","120501","2","1","3","064-344012","MARIA ELENA DURAND MATUTE ","15/04/1996","JIRÓN JIRON SIMÓN BOLIVAR Nº 820 DISTRITO JUNIN PROVINCIA JUNIN DEPARTAMENTO JUNIN","20131257750","2","-75.9894603","-11.16609908"
"renipress.eess_00008673","renipress.microred_17_00_00","2","00008673","POSTA MEDICA MARH TUNEL","120810","99","1","3","948486895","NAILIN MELANY INGA MAYTA ","15/04/1996","OTROS CAMPAMENTO MINERO MARH TUNEL DISTRITO YAULI PROVINCIA YAULI DEPARTAMENTO JUNIN","20131257750","2","-76.047894","-11.6284591"
"renipress.eess_00008674","renipress.microred_17_00_00","2","00008674","POSTA MEDICA MOROCOCHA","120805","3","1","3","064-406061","FREYDA CELINA AGUILAR HUARANGA ","15/04/1996","CAMPAMENTO VISTA ALEGRE - MOROCOCHA VIEJA","20131257750","2","",""
"renipress.eess_00008675","renipress.microred_17_00_00","2","00008675","POSTA MEDICA DE MUQUIYAUYO","120421","99","1","3","064-362485 / 064-800005","JULY TELLO DAVILA ","15/04/1996","AVENIDA CARRETERA CENTRAL KM 909","20131257750","2","",""
"renipress.eess_00008676","renipress.microred_17_00_00","2","00008676","POSTA MEDICA PACHACAYO","120405","2","1","3","064-830050","MANUEL ALEJANDRO ASCUÑA RODRIGUEZ ","15/04/1996","CARRETERA CARRETERA CENTRAL KM 43 DISTRITO CANCHAYLLO PROVINCIA JAUJA DEPARTAMENTO JUNIN","20131257750","2","-75.733333","-11.766667"
"renipress.eess_00008677","renipress.microred_17_00_00","2","00008677","POSTA MEDICA SAN CRISTOBAL","120810","2","1","3","976951683","JONATHAN ANTHONY MORENO TOVAR ","15/04/1996","OTROS CAMPAMENTO MINERO SAN CRISTOBAL DISTRITO YAULI PROVINCIA YAULI DEPARTAMENTO JUNIN","20131257750","2","-76.081459","-11.74437"
"renipress.eess_00008678","renipress.microred_17_00_00","2","00008678","POSTA MEDICA SAN PEDRO DE CAJAS","120708","2","1","3","910687723","MEILING HOHANA BALTAZAR ESTEBAN ","15/04/1996","CALLE CALLE CHANCHAMAYO S/N  SAN PEDRO DE CAJAS NÚMERO S/N DISTRITO SAN PEDRO DE CAJAS PROVINCIA TARMA DEPARTAMENTO JUNIN","20131257750","2","-75.8577528","-11.2493815"
"renipress.eess_00008685","renipress.microred_18_00_00","2","00008685","HOSPITAL I ALBRECHT","130101","5","1","3","044-224048","TOMAS FERNANDO GELDRES ALCANTARA ","11/06/1979","AVENIDA AV JESUS DE NAZARETH S/N RESIDENCIAL ALBRECHT N?ERO S/N DISTRITO TRUJILLO PROVINCIA TRUJILLO DEPARTAMENTO LA LIBERTAD","20131257750","1","-79.0349299","-8.1110707"
"renipress.eess_00008711","renipress.microred_36_00_00","2","00008711","POLICLINICO PABLO BERMUDEZ","150113","3","1","3","3303596 / 3303806","ELDY DEL PILAR MENDOZA ZUMAETA ","24/04/1999","JIRÓN PABLO BERMUDEZ 226 JESUS MARIA LIMA LIMA","20131257750","2","-77.0383011","-12.0726176"
"renipress.eess_00008720","renipress.microred_36_00_00","2","00008720","HOSPITAL NACIONAL EDGARDO REBAGLIATI MARTINS","150113","9","1","3","01-2654952","GUSTAVO EDUARDO MAURO LIENDO PORTOCARRERO ","03/11/1958","JIRÓN EDGARDO REBAGLIATI NÚMERO 490 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA","20131257750","1","-77.0402713","-12.0798682"
"renipress.eess_00008741","renipress.microred_23_00_00","2","00008741","ULDARICO ROCCA FERNANDEZ","150142","5","1","3","2875266","ELIAS RODRIGUEZ SALAZAR ","07/03/2000","AVENIDA AV.SEPARADORA INDUSTRIAL Y AV. CESAR VALLEJO DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA","20131257750","1","-76.9319845","-12.2107672"
"renipress.eess_00008830","renipress.microred_19_00_00","2","00008830","POSTA MEDICA DE OLMOS","140308","2","0","1","074-427023 / *051445","MARIA FERNANDA PIEDRA HIDALGO ","03/06/1989","TARATA N° 618","20131257750","2","",""
"renipress.eess_00008831","renipress.microred_19_00_00","2","00008831","CENTRO DE ATENCIÓN PRIMARIA III MANUEL MANRIQUE NEVADO","140105","3","1","3","074-254782","GUSTAVO ALFONSO GANOZA TRESIERRA ","30/06/1986","CALLE CALLE CONQUISTA 464-470 DISTRITO JOSE LEONARDO ORTIZ PROVINCIA CHICLAYO DEPARTAMENTO LAMBAYEQUE","20131257750","2","-79.8366956","-6.7597307"
"renipress.eess_00008832","renipress.microred_19_00_00","2","00008832","POSTA MEDICA DE UCUPE - ESSALUD","140107","2","1","3","961102338 / *051485","ARMANDO GIANCARLO VILLALOBOS TICLIAHUANCA ","15/04/1996","CALLE CALLE VICTOR RAMIREZ  S/N. NÚMERO S/N DISTRITO LAGUNAS PROVINCIA CHICLAYO DEPARTAMENTO LAMBAYEQUE","20131257750","2","-79.621117","-6.984842"
"renipress.eess_00008833","renipress.microred_19_00_00","2","00008833","CAP III CARLOS CASTAÑEDA IPARRAGUIRRE","140106","3","1","3","074-214601","ANA PATRICIA BERNABE CARRILLO ","16/03/1988","OTROS INCA YUPANQUI 1020 LA VICTORIA. DISTRITO LA VICTORIA PROVINCIA CHICLAYO DEPARTAMENTO LAMBAYEQUE","20131257750","2","-79.8421153","-6.798765"
"renipress.eess_00008835","renipress.microred_19_00_00","2","00008835","HOSPITAL NAYLAMP","140101","99","1","3","074-227980","MANUEL ALEXANDER SANCHEZ DAVILA ","19/10/1999","AVENIDA AV BOLOGNESI 200 DISTRITO CHICLAYO PROVINCIA CHICLAYO DEPARTAMENTO LAMBAYEQUE","20131257750","1","-79.84251333","-6.77602833"
"renipress.eess_00008836","renipress.microred_19_00_00","2","00008836","POLICLINICO CHICLAYO OESTE","140101","3","1","3","074-206959","CARLOS YVAN PEREZ VARGAS PAZ ","01/05/1995","CARRETERA JUAN TOMIS STACK # 180 URB. SANTA ELENA CARRETERA A PIMENTEL DISTRITO CHICLAYO PROVINCIA CHICLAYO DEPARTAMENTO LAMBAYEQUE","20131257750","2","-79.862752","-6.771262"
"renipress.eess_00008838","renipress.microred_19_00_00","2","00008838","CENTRO MEDICO ""JUAN AITA VALLE"" ETEN","140103","3","1","3","074-414204 / 074-414","ESTHER LILIANA CHUMIOQUE LUJAN ","06/05/1994","CALLE CALLE QUIÑONEZ N° 101 DISTRITO ETEN PROVINCIA CHICLAYO DEPARTAMENTO LAMBAYEQUE","20131257750","2","-79.8785784","-6.782961"
"renipress.eess_00008839","renipress.microred_19_00_00","2","00008839","POSTA MEDICA DE MOTUPE - ESSALUD","140307","2","1","3","074-426517","MIGUEL GONZALES SAAVEDRA ","25/02/2009","CALLE CALLE SAN JULIAN N° 572 - MOTUPE DISTRITO MOTUPE PROVINCIA LAMBAYEQUE DEPARTAMENTO LAMBAYEQUE","20131257750","2","-79.717557","-6.1538243"
"renipress.eess_00008840","renipress.microred_19_00_00","2","00008840","POSTA MEDICA DE OLMOS","140308","1","0","1","074-427023","ROGER JAVIER VELASQUEZ SAAVEDRA ","03/06/1994","AUGUSTO  B. LEGUÍA 456","20131257750","2","",""
"renipress.eess_00008856","renipress.microred_27_00_00","2","00008856","HOSPITAL PASCO","190101","99","0","1","063422189 / 063422189","YILBERT YADIR LENIN ZEBALLOS PACHECO ","03/12/1991","BARRIO BUENOS AIRES S/N LA ESPERANZA","20131325775","1","",""
"renipress.eess_00008857","renipress.microred_27_00_00","2","00008857","HOSPITAL HUARIACA","190103","99","0","1","063402047 / 063402049","VICTOR HUGO ESCAJADILLO APESTEGUI ","03/12/1991","KM 52 CARRETERA CENTRAL-HUARIACA","20131257750","1","",""
"renipress.eess_00008880","renipress.microred_36_00_00","2","00008880","CENTRO MEDICO ANCIJE","150101","3","1","3","01-3321603","ZOEL ANIBAL HUATUCO COLLANTES ","29/10/1987","JIRÓN JR. CHOTA Nº 1449 - CERCADO DE LIMA DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA","20131257750","2","-77.0401513","-12.0590926"
"renipress.eess_00008881","renipress.microred_35_00_00","2","00008881","POLICLINICO FRANCISCO PIZARRO","150128","3","1","3","048-29720","KARINA JUDITH TEJADA LARA ","13/01/1984","AVENIDA AV. FRANCISCO PIZARRO 585 DISTRITO RIMAC PROVINCIA LIMA DEPARTAMENTO LIMA","20131257750","2","-77.0333","-12.0167"
"renipress.eess_00008891","renipress.microred_19_00_00","2","00008891","CENTRO DE ATENCION PRIMARIA II JAYANCA","140304","2","1","3","074-423081","ENRIQUE PAREDES CASTILLO ","11/06/1992","CALLE CALLE JUNIN N° 300 - JAYANCA DISTRITO JAYANCA PROVINCIA LAMBAYEQUE DEPARTAMENTO LAMBAYEQUE","20131257750","2","-79.8370028","-6.3917007"
"renipress.eess_00008892","renipress.microred_19_00_00","2","00008892","POSTA MEDICA DE DE OYOTUN - ESSALUD","140110","2","1","3","(51)1-74237776","DENIS ANDERSON SALDAÑA FLORES ","21/11/1994","OTROS MANUEL GONZALEZ PRADA CUADRA 03  S/N NÚMERO S/N DISTRITO OYOTUN PROVINCIA CHICLAYO DEPARTAMENTO LAMBAYEQUE","20131257750","2","-79.3043021","-6.851955"
"renipress.eess_00008901","renipress.microred_19_00_00","2","00008901","ESSALUD HOSPITAL 1 ""AGUSTIN ARBULU NEYRA"" FERREÑAFE","140206","99","1","3","074-286800","MAX KEVIN MEJIA SALAZAR ","30/09/1970","CALLE CALLE MIGUEL PASCO N° 101 - PUEBLO NUEVO DISTRITO PUEBLO NUEVO PROVINCIA FERREÑAFE DEPARTAMENTO LAMBAYEQUE","20131257750","1","-79.7960317","-6.641187"
"renipress.eess_00009037","renipress.microred_18_00_00","2","00009037","HOSPITAL II CHOCOPE","130203","6","1","3","044-542135","ANTONIO ELIAS ZAVALETA MORENO ","01/05/1944","OTROS PANAMERICANA NORTE KM N° 604 DISTRITO CHOCOPE PROVINCIA ASCOPE DEPARTAMENTO LA LIBERTAD","20131257750","1","-79.222181","-7.792812"
"renipress.eess_00009038","renipress.microred_18_00_00","2","00009038","CENTRO DE SALUD CON INTERNAMIENTO MOCHE","130107","4","1","3","044-465209","MARITZA YSABEL SALINAS BODERO ","21/02/1988","CALLE CALLE ELIO JACOBO CAFFO S/N URB EL PARAISO S/N CALLE ELIO JACOBO CAFFO S/N URB EL PARAISO MOCHE TRUJILLO LA LIBERTAD","20131257750","1","-79.0126097","-8.167579"
"renipress.eess_00009040","renipress.microred_18_00_00","2","00009040","HOSPITAL I - LA ESPERANZA","130105","5","1","3","044-271544","CARLOS JESUS HUERTAS MORENO ","02/08/1987","JIRÓN JIRÓN LIMA CUADRA 4 SECTOR SANTA VERÓNICA JIRÓN LIMA CUADRA 4 SECTOR SANTA VERÓNICA LA ESPERANZA TRUJILLO LA LIBERTAD","20131257750","1","-79.0540006","-8.0749737"
"renipress.eess_00009041","renipress.microred_18_00_00","2","00009041","CENTRO DE SALUD CON INTERNAMIENTO EL PORVENIR","130102","4","1","3","044-400097","MARIA LUISA VELIZ ARRIBASPLATA ","02/08/1987","JIRÓN JIRON MAYTA CAPAC Nº 823 RIO SECO JIRON MAYTA CAPAC Nº 823 RIO SECO EL PORVENIR TRUJILLO LA LIBERTAD","20131257750","1","-79.00711","-8.07474667"
"renipress.eess_00009042","renipress.microred_18_00_00","2","00009042","VICTOR LAZARTE ECHEGARAY","130101","8","1","3","044-214155","TANIA ROSALIA RODAS MALCA ","29/01/1951","PROLONGACIÓN PROLONGACION UNION 1350 PROLONGACION UNION 1350 TRUJILLO TRUJILLO LA LIBERTAD","20131257750","1","-79.0120577","-8.0996179"
"renipress.eess_00009043","renipress.microred_18_00_00","2","00009043","CENTRO DE SALUD ASCOPE","130201","4","1","3","044-431261","CARLOS SANTILLAN MENA ","31/03/1988","AVENIDA CHICLAYO 400 0323 1 PAMPAS DE CARRERA ENTRADA DE ASCOPE ASCOPE ASCOPE LA LIBERTAD","20131257750","1","-79.11440667","-7.71742333"
"renipress.eess_00009047","renipress.microred_2_00_00","2","00009047","HOSPITAL III CHIMBOTE","021801","99","1","3","043-483830","JOSE CARLOS MORALES FLORES ","13/07/1963","AVENIDA AV.CIRCUNVALACION Nº 119 - LADERAS DEL NORTE AV.CIRCUNVALACION Nº 119 - LADERAS DEL NORTE CHIMBOTE SANTA ANCASH","20131257750","1","-78.5884403","-9.0611812"
